recipient_raw,count
伯殷仲殷,1
默軒養拙堂,1
琴參議之江陵,1
日本文溪,1
南宮相國,1
鄭司成 宗本 宴集,1
醴泉客舍東軒,1
柳掌令,1
曹家莊孔漁村,1
朴參議,1
東關,1
權 孝伯 承召,1
崔司藝贈春川洪 字,1
春川洪 字,1
奉命出使人,1
沙嶺,1
尹相遼河途中,1
金公赴任,1
河貳相閔禮判成均館課試日,1
申公 秤 韻 宰昌平時,1
御史李公 成,1
申公 秤,1
黃澗縣監林公 士德,1
淸州吳康津 佑,1
光州蝸村金氏,1
澄淸亭韻 亭在永,1
朴護軍 子崇,1
金敎官 薰 集句,1
伊庵師 斯近,1
姨弟梁持平 汝恭,1
兒 仁挺,1
金敎授 思敏,1
梁柳亭謝惠新稻,1
柳亭謝惠仙李,1
益倫,1
全同知 強,1
人行經金山,1
贈柳亭梁正郞 宰昌平時,1
柳亭梁正郞 宰昌平時,1
生員金 安重,1
金楓川,1
柳亭,1
贈性照,1
性照,1
朴粹翁,1
子友明從征 正統己巳,1
鄭谷山 宗本,1
柹,1
錦鱗魚,1
水鐵湯罐,1
畫鍾,1
星牧惠扇,1
海松子,1
甲山板上,1
謫客金久冏 吉城,1
宋沃川 乙開,1
趙主簿 寧,1
淵師詩軸,1
重興鑑上人詩軸,1
宋沃川,1
乾葡萄,1
老杜黃師塔前絶句,1
成原州 极,1
謝恩使洪判尹 汝方 兼寄扇,1
堂弟 潚,1
粉鍾,1
辛司直 丁道,1
金都事 文起,1
詩金參議 中坤,1
金府使 安卿,1
柳府尹 思訥○戊午,1
尹節制使 務,1
崔判書 府 韻 己未,1
山雞,1
趙府尹 從生,1
崔致雲朝天,1
安息香,1
慶尙監司趙瑞康,1
李監司 孝仁,1
贈李監司 孝仁,1
別 時判書皇甫仁爲平安,1
示之,1
李府尹 垠 送鄭少尹 慥,1
鄭少尹 慥,1
少杜千里鸎啼,1
金經歷之嶺南,1
監司南公,1
領相黃公 喜,1
牛豐壤農莊,1
李大司成 吉培 夫人,1
淵師,1
洪府尹 汝方 賀韻 新受參贊,1
金學士示吏判權踶,1
吏判權踶,1
趙承旨 瑞康 到淸州,1
全羅監司琴 柔,1
李僉樞 好誠○幷小,1
李知事 種善,1
權同知 耼,1
李摠制 穗,1
金提學 孝貞,1
黃宰臣 子厚,1
李叔畝,1
鄭中樞 欽之,1
節日使高得宗,1
守陵官南智 正統丙寅,1
安參判 崇善 送李中樞 蓁,1
李中樞 蓁 以聖節使赴京,1
集賢殿副提學辛碩祖爲傳犀帶,1
趙判院 末生 夫人,1
李承旨 堅基 夫人,1
任中善,1
趙,1
尹僉知 敞 夫人,1
沈公卽先生同年,1
柳府使 漢生,1
成判院事 達生 夫人,1
崔貳相 士康 妻母,1
南判書 智 母夫人,1
權永嘉君 弘 夫人,1
金牧使 學知,1
金銚,1
河相公賀李好誠詩 李季甸,1
辛引孫,1
柳漢生,1
許揆,1
梁澍,1
金洙根,1
河南王使郭,1
李侍御史,1
江南謫客,1
別洪少尹 載洪耳溪良浩所撰洪,1
李友,1
盧生員,1
崔直提學 德之 歸田 見煙村,1
山陰趙使君 襄 之任,1
崔先生 元道字伯常 赴試如京,1
金約之 放,1
任可歇,1
圓明谷上人,1
趙仲敬 瑞康,1
尹主簿,1
李宜之歸京,1
趙仲敬,1
吳仲安 欽老,1
李秀才,1
珠上人,1
安監司 騰,1
李節制 順蒙,1
朴竹隱,1
東菴,1
巡陵使趙判奉常 瑞康,1
漢城李少尹 陟,1
李仲安 號圭隱峯,1
金 變 歸山寺讀書,1
李迂齋 就,1
南谷李獻納 稚,1
宗伯鄭上舍 苯○國俗,1
完山柳生員 由善,1
迂齋李先生,1
李正郞而立赴都,1
人之京,1
李南谷,1
于此,1
金 仲宗,1
李 吉培,1
崔錄事 安濕 還鄕,1
金生 敏 歸羅州,1
唐津房使君,1
遂安使君,1
山,1
覺明長老還山,1
舊友,1
履菴道上人,1
子 允庚 還永川 壬戌年,1
舍弟 方敬,1
人歸順興府,1
行上人,1
黃氏,1
永嘉權契友,1
兪經歷 勉,1
月窓砧上人,1
月牕上人,1
刑曹金正郞 自養 如京,1
皮先生歸晉陽,1
前永川金太守 及道,1
永川校中諸友,1
濟上人,1
江陵朴亞判 立基,1
李秀才 甫欽,1
公直長 路 還鄕,1
趙舍人 幷小,1
權判事 詳 大人座下,1
子 允謙,1
永陽金詩友 順義,1
照上人,1
李監司 叔畝,1
申監司 槩,1
朴監司 習,1
崔監司 士康,1
崔監司 迤,1
趙仲敬 時在松都讀書,1
趙壯元 瑞老,1
舍弟書,1
宣上人,1
蔚山尹使君 愷,1
明上人,1
古人元日早朝大明宮,1
興海李詩友,1
曺同年 尙治 赴京,1
答舍弟 方謹,1
晦谷上人,1
金約之之京,1
人赴擧,1
明谷俗離山之行,1
人蒙赦赴都,1
崔司諫伯常,1
金氏,1
鄭漢城 擧,1
李令公 殷,1
人覲親,1
新及第楊直長 繼元 席上,1
同年尹奉禮 統 辭職歸養,1
北靑敎授金同年 久冏,1
柳同年,1
北靑敎授金同年 久冏 附原,1
鄭上舍,1
居祖寺堂頭,1
贈居祖寺堂頭,1
安趙兩先生,1
人歸寧海,1
李而立赴京,1
鄭中樞 欽之 大夫人,1
同遊,1
裴生 絢 赴軍威覲親,1
利城全使君 強,1
爲時名人,1
權司諫 參○仲子克和爲時名人,1
權書房 擥,1
平壤判官,1
妙圓上人,1
洞中諸賢,1
金花軒楸山,1
羅先生,1
具相國栗甫,1
楊洵 生員丙辰丙科,1
丁敎授 池,1
谷山大先生安仲毅 眈津人,1
盆城宰 盆城金海號,1
泰仁諸儒,1
古阜郡伯,1
李淳昌,1
李淳昌 次,1
順天府伯,1
鄭 以忠生員同年 次伏日吟,1
鄭 以忠生員同年 次立秋吟,1
鄭 以忠生員同年,1
鄭 以忠生員同年 賀登第 泰,1
鄭 以忠生員同年 拙賡賀詩,1
朴楗 子啓,1
朴敎授 玄蒙,1
曹正言 尙治 歸覲 生員,1
梁宗道,1
同忠上人,1
贊上人,1
遊方僧光軌詩軸,1
明使陳公,1
明使戶部郎中祁公順,1
偰氏民,1
榮川東軒韻 時爲郡守,1
龍宮水月樓,1
固城晏淸樓,1
靈岩東軒,1
上人山水軒詩卷,1
金太僕畫竹,1
驪州東軒,1
日本崇悅上人,1
子固驪江亭,1
不忘云,1
性哲上人,1
行首座詩軸,1
許生員,1
融上人,1
林入選,1
送禪上人,1
送江原監司朴相公 健,1
江原監司朴相公 健,1
慶尙監司朴相公,1
上人歸,1
南原,1
題檜庵西方丈與策卞大禪共笑,1
李生 自云家在安東,1
日本藺上人 世祖時,1
豐基遣价,1
准法主弟子均首座歸淸涼山,1
津寬住持學專,1
之故,1
法蘭道者,1
朔寧東軒,1
尙闍,1
悅和尙闍,1
涪松廣,1
文節公贈李將軍,1
李將軍,1
李判書 芮,1
尹敎授 次尹,1
醫方於任,1
陽智縣監 縣監兄又爲陰城縣監,1
登階詩卷韻 勸進學,1
登階詩卷韻 敍交道,1
懶牛沙彌,1
思孝亭詩卷,1
光山入京,1
學專上人,1
林秀才 繼夏,1
金敎官之枰城,1
李佐郞 善老 之平安咸吉,1
申高靈 叔舟 赴日本,1
高靈綾城,1
金晦叔還鄕,1
密山,1
尙州牧使,1
韓留守,1
尹府尹之全州,1
江原監司朴公,1
金安撫赴任濟州,1
吉昌君榮親宴,1
洪仁山,1
河判事,1
天使金湜到松京遇雨,1
忘世亭,1
閒退通津,1
咏小魚,1
執義金敬甫,1
潭陽東軒韻 時蠲民間宿債,1
淳昌東軒,1
順天宣化樓,1
光州喜慶樓,1
全州鎭南樓,1
咸興憂民亭,1
洪原東軒韻 洪原俗頑,1
高原東軒韻 本粟來,1
珍島東軒韻 以下,1
順天宣化樓韻 本燕子樓,1
南原東軒,1
趙掌令林亭 趙公孜久流落,1
茂長亭上,1
光陽,1
光陽南樓,1
古阜東軒,1
海南南樓,1
靈巖東軒,1
羅州撫夷樓,1
昌平東軒,1
任實東軒,1
礪山洗心亭,1
龍安東軒,1
前首領許直講 從恒 全羅地圖,1
寄前首領許直講 從恒 全羅地,1
興陽東軒,1
雲峯東軒,1
長水東軒韻 前宰崔公宗復,1
鎭安東軒,1
益山樓韻 郡本金馬郡,1
益山東軒韻 丙子,1
濟州牧使,1
李經歷 尹仁任之 按全羅,1
洪義州益生見謫還家 公爲詹事,1
洪敬孫○吉甫蟲吟先生,1
朴判書 之衢 大石鼎絶句,1
于座中諸子,1
群臣警戒,1
魚萬從 孝瞻,1
座中諸友,1
李監司年兄還朝,1
至于府,1
相國閣下,1
江原亞使朴先生崇質,1
送琉球國使僧 丁亥,1
琉球國使僧 丁亥,1
敍懷 吉甫,1
萬從先生,1
敬吉,1
辭侍養,1
金翰林同年呈辭侍養,1
慶尙道監司尹贊成,1
李淸甫,1
李錫類,1
仲章戲贈,1
白樂天早春,1
凌敲臺,1
金陵,1
汚川郡守宋遙年,1
李御史賀朝天,1
李進士年契,1
吉甫 次 吉甫,1
金子鏗,1
金子鏗見寄 次 吉甫,1
次 吉甫,1
吉甫乞墨,1
吉甫乞墨 奉呈乞墨 吉甫,1
曹,1
日本僧光軌,1
金郊驛樓張給事,1
別 大學士李公明漢家藏親筆,1
成御史赴京,1
權秀才足下 見大東詩林,1
唱之什也,1
大先生,1
都令公前,1
右副大人,1
別知賦送李古阜賦,1
李古阜賦,1
以慰之,1
黃海監司姜同年 希顏,1
澯宣慰子濬於全羅,1
魯參,1
成川守辛同年 永孫,1
別咸中樞,1
平安節制具致寬 時已遞未還,1
金尙州 守溫,1
成川辛同年 永孫,1
徐剛 中,1
鄭監司兄,1
慶州府尹,1
贈慶州府尹,1
崔羅州,1
魯參邀之,1
延安安重厚 延安弟松禾縣監謹,1
之望巡察全羅,1
李副知 由義,1
寄李副知 由義,1
正卿子濬,1
之望憑甫,1
朴首領官,1
之望巡察慶尙,1
慶尙盧監司,1
平安兵使金 師禹,1
李南平 專粹,1
金豐德 命中,1
黃牧姜同年 者,1
金浩生在大津,1
延安安 重厚,1
慶尙兵使鄭憑甫兄,1
安延安 重厚,1
延安,1
鄭相謫居勵山,1
韓子濬體察西北江邊,1
梅中樞 佑,1
寶城守秦有經,1
寄寶城守秦有經,1
同年鄭咸陽 從韶,1
寄同年鄭咸陽 從韶,1
上黨巡邊諸從事,1
答鄭慶興,1
鄭慶興,1
平安兵使楊山,1
謝長興守尹孝孫送柑,1
忠淸崔監司,1
濟州御史姜公 遇文,1
金保寧 新,1
吉牧梁敬老同年,1
吉牧梁敬老,1
全羅金監司 吉通,1
濟州安撫使文 沒良,1
權府尹 聰,1
慶尙監司鄭年兄,1
寄平安金監司 謙光,1
平安吳監司 伯昌,1
咸吉許兵使 琮,1
寄咸吉許兵使 琮,1
文安撫 汝良,1
高金溝 台輔,1
都夏 以軍籍敬差官,1
寄都夏 以軍籍敬差官,1
韓子濬,1
全羅柳監司,1
平安監司吳伯昌,1
鄭梁山 蘭孫 之任,1
尙牧具致明,1
平安李監司 允仁,1
慶尙吳監司 伯昌,1
鄭密陽,1
贈鄭密陽,1
全羅監司金之慶,1
成川府使李胤孫,1
黃海成監司 尤支,1
永安監司鄭蘭宗,1
密陽林壽昌,1
全羅監司李克均,1
李淸甫拜掃韓山,1
光后菊花,1
黃主事瓚,1
丁生,1
信,1
辛永孫奉使湖南,1
成川守辛永孫,1
末舟自燕還,1
尹金海 起畎,1
平壤少尹金永柔,1
承政院諸承旨,1
人歸湖南,1
咸吉兵使楊山,1
承政院 在利城,1
舍人檢詳,1
主人節制,1
金首領,1
安首領 迢,1
曹行源,1
洪允成助戰咸吉,1
咸旨兵使楊汀,1
義州板,1
洪判書 允成以助戰元帥赴咸吉,1
崔壯元 淸江,1
助戰軍官,1
而栗兼東康孝文,1
贈而栗兼東康孝文,1
慶尙監司金淳,1
寄全羅李監司,1
咸陽城門,1
咸陽,1
具體察,1
贈具體察,1
康參判,1
贈康參判,1
金應敎 壽寧,1
海州牧使李夏成,1
全羅道監司咸禹治,1
之望,1
江原監司朴楗,1
朴健順,1
廣陵君巡察,1
羅州留鄕所鄕在所以僕陞領府寄,1
謝茂長城主李由義年兄 以陞領,1
謝光州牧元公 志於,1
光州留鄕所,1
別子濬體察江原,1
晉牧朴隣,1
魯參自燕而還,1
知製敎等所作謝恩表箋,1
鄭憑甫兄久病新愈,1
寄鄭憑甫兄久病新愈,1
曹僉知覲親詩卷,1
金生員 紐 丐老松,1
上黨巡西邊,1
魯參韻謝惠桃,1
尹洪川 志,1
寄秦寶城,1
黃海監司朴同年 嘗從僕巡,1
金溝守高台輔,1
金判事 仁民 居尙州,1
寄金判事 仁民 居尙州,1
同年李敬差 由義 在全羅,1
寄同年李敬差 由義 在全羅,1
辛長興 義卿 赴任,1
同年田敎導 稀生 在石城,1
謝富平守李垤惠蓴,1
李參判 寧適,1
呈李參判 寧適,1
金提學 新民,1
崔慶州 子初,1
李司成 專莽,1
咸吉康節度,1
梁安東 敬老,1
寄梁安東 敬老,1
全羅朴監司,1
謝慶尙監司金謙光惠養老新書,1
平安監司魚世謙,1
濟州金安撫 好仁,1
全羅許節度 琮,1
前人,1
韓中樞 致義,1
蟹醢,1
裴宣慰 孟厚,1
寄裴宣慰 孟厚,1
忠淸監司金年兄 永濡,1
永安北道兵使宣,1
贈永安北道兵使宣,1
寄永安鄭監司,1
禮判金謙光折簡問安,1
問安,1
黃海監司李同年 芮,1
寄鄭密陽 山彙,1
鄭密陽 山彙,1
李公州 未耇,1
贈李公州 未耇,1
道岬眉上人,1
扇子,1
平安監司金謙光贈扇子,1
慶尙巡察尹弼商,1
工部夜雨,1
楊忠 忠遼陽人,1
鄭政丞母崔氏,1
李巨濟 好誠 詩卷,1
撫夷樓,1
河領議政夫人,1
洪同年 敬孫,1
以答,1
醴川守鄭同年 從韶,1
贈醴川守鄭同年 從韶,1
齋體,1
古阜民樂亭韻 李公將歸,1
爲賦,1
定州牧洪益生詩卷,1
兵使,1
靈光東軒,1
咸陽城門樓,1
成陽,1
題河晉山傳犀帶詩卷 幷小,1
任判書送㴐詩韻別㴐,1
㴐詩韻別㴐,1
琉球國使東自端詩 幷小序 東,1
匪懈醴泉詩軸,1
李光後之袁州拜掃,1
義州譯學訓導李,1
雨千峯韻送井師,1
井師,1
吏曹參判辛碩祖妻氏,1
金監察 軺 赴京,1
霜桃,1
柳參判 子煥,1
同年安判事 宜厚 母氏,1
綾城君巡察平安道,1
全羅吳監司之任,1
全羅賑恤使李廣陵,1
晉牧尹同年 子澲,1
寄晉牧尹同年 子澲,1
晉牧尹公,1
李太白紫極宮感秋,1
宣府尹 炯,1
韓判官赴任羅州,1
柳子厚,1
于義州,1
金同年議政光山赴燕京 追寄于,1
成重卿赴燕京,1
題康純歸覲詩卷,1
柳武靈歸覲榮親,1
全羅道觀察使李公 克均,1
兩天使大人 鄭麟趾,1
雪霽登樓賦,1
雪霽登樓賦 雪霽登樓賦 倪謙,1
金敎官 大來,1
唱 高山放石聯句,1
河相公 演,1
朴僉使巡陵咸吉道,1
安寬厚,1
金國光歸覲嶺南,1
李觀察按嶺南,1
春川趙使君,1
外弟韓判官 繼善 之任錦城,1
崔直提學 德之 歸田,1
呈倪天使 謙,1
倪天使 謙,1
呈副使司馬給事 恂,1
副使司馬給事 恂,1
之韻送別,1
倪天使留別之韻送別,1
唱 庚午○見倪馬皇華集 敬次,1
匪懈堂詩帖,1
文溪西堂還日本,1
祁戶部大平館登樓賦,1
祈戶部謁箕子祠賦,1
張左副送別辭,1
別辭,1
梅上人辭,1
子武,1
太初,1
金校書孟,1
太初德輿兩集賢,1
鄭先生賜出牧晉州,1
淸道淸德樓,1
李主簿之湖南,1
李淸甫題畫屛,1
韓子鎭述懷之,1
崔直提學乞退還鄕 德之,1
鍾城鄭府使 種,1
倪翰林使還 名謙,1
司馬給事使還,1
倪翰林 代人,1
柳士初休復之全羅村舍,1
諸同志閑中述懷,1
連上人樓上,1
堯叟,1
景愚,1
京中諸友,1
金判官,1
淸甫學士,1
外祖權文忠公,1
僧還日本,1
金可均 鍾,1
鄭鍾城之任,1
辛都事咸吉之行,1
梁直學井明辭官歸養,1
惠上人,1
東坡咏雪,1
阿姪彭周,1
襄陽許太守,1
梁同年之任鎭海,1
靖放鶴圖,1
春坊同寮,1
金司成,1
丘同年 從直 之任,1
詞 深,1
人辭官還鄕,1
陳翰林 鍳 奉使還京,1
高太常 閏 奉使還朝,1
日本僧盛孫,1
崔獻納,1
房斯文,1
都壯元還鄕榮墳,1
朴同年 允儉,1
杜牧,1
酒蟹,1
安南使梁鵠,1
梁洪,1
金頤叟,1
日休黃雀,1
日休戒老僕,1
李舍人,1
崔樗亭,1
李都事赴咸吉節制幙下,1
黃參贊以進賀使朝京,1
姜領相歸覲晉州,1
同年尹正郞,1
大常博士高閏謁聖詩韻 使臣唱,1
書平安曹監司,1
戱之,1
成同年重卿,1
日休見寄之,1
慶尙道李處置使 好誠,1
任太常先生,1
平壤判官禹圻,1
洪日休登馬場樓,1
麻川,1
麻川暴雨行,1
酒債于推刷色諸君子,1
金書狀 軺 赴京,1
日休赴京,1
日本機外上人,1
鄭宰相 陟 赴京 己巳秋,1
吳君子,1
李承旨 坡,1
金子固赴韓元戎幙下,1
咸吉道康監司,1
金子固爲西北從事官,1
金綾城,1
執義姜公 眉壽 出守陝川,1
詩送丹棗,1
丹棗,1
濟州姜分臺 遇文,1
梁吏部,1
人休官歸嶺南,1
禮部,1
吏部,1
饅頭,1
朴同年 允儉 移桃樹,1
彥甫,1
對金飮子,1
紫豆種,1
可成,1
戒澹還鷄龍故山,1
白鷺,1
尹洪川之任,1
薏苡,1
頤臾,1
岑上人採蓮曲,1
靑草鞋寄,1
澹師從岑上人遊檜岩,1
美蒜,1
昌原李使君 壽生,1
齋集,1
洪正字歸覲,1
右議政南原黃相公賀登極使赴京,1
開慶住持,1
春坊諸學士乞酒錢,1
花山從兄,1
吳同鄰見寄之,1
李御史 允孫 分巡咸吉道,1
咸吉許元戎幙下,1
許元戎,1
康監司,1
金御史年兄分巡咸吉道,1
金同年庚 良臣 楊根村墅,1
都壯元奉使耽羅,1
金同庚 良臣,1
芭蕉,1
永川卿春夜聞笛,1
永川卿久別喜相逢,1
黃楊,1
雲山圖,1
座主高靈君,1
適至,1
李判樞,1
趙參議 瑾 朝天,1
申御史,1
漣川李太守,1
琉球國使同照上人,1
琉球國副使東照上人,1
判禪宗,1
鄭子文西原村墅,1
金同年 漬 佐幕江原,1
鷄林岑上人,1
龍潭崔太守,1
兩雙溪鴨,1
人戲書,1
高同年覲親之耽羅,1
山水圖,1
善山權太守,1
蓑衣,1
趙僉正 元祉 奉使湖南,1
南原梁君 誠之,1
公用演雅,1
沔川宋使君,1
高同鄰 台鼎,1
慶尙道觀察使尹贊成 弼商,1
高同隣 台鼎,1
金侍御 自貞,1
人歸關東,1
芹菜溪魚,1
孫同年 舜孝,1
送印上人之曹溪山松廣寺,1
印上人之曹溪山松廣寺,1
公借鳳翔花,1
數,1
朱李,1
靑芹白葱,1
隣兄吳丈,1
美梨 名訥,1
誼上人還水多寺,1
蘭竹畫簇,1
慶尙道鄭監司,1
具牧使大丘村墅 信忠,1
行上人遊香山,1
李僉樞靈光村墅 名由義,1
江原朴監司,1
芹子,1
雙鴈者,1
趙提學 秋 廣津別墅,1
文化李使君 文興,1
丹月朴察訪,1
平壤鄭監司 文炯,1
南原趙使君,1
光州李樂安同庚 調元,1
李生赴戎幕,1
趙正郞木川村墅,1
洪吉甫人日,1
紅柿,1
同年金林川 漬,1
申大司成同年遊湖南,1
林川金太守同年,1
兩韓山博笑,1
友菊齋借菊移種,1
魚將軍,1
牛溪,1
傲,1
李韓城,1
忠州朴牧使 繼性,1
熳烹鹿頭,1
趙承春提學來會村莊,1
槐山李太守 墀 尊叔,1
鼈魚者,1
新黃黍,1
叔保,1
高城金太守,1
杆城兪太守,1
礪山許太守 迪,1
安東安府使 迢,1
崔監察赴京 淑卿,1
洪元戎 伯涓 赴幕,1
克敬上人,1
平安道鄭 積 評事,1
高同鄰,1
平安李監司 坡,1
辛同年 柱 赴邊,1
黃蟹者,1
黃同年 允元 春川村墅,1
平安道廵察使許陽城,1
吳鄰老 孝永,1
徽上人,1
水鍾寺允禪老,1
姪李 演,1
申司成 子橋,1
柳太初,1
黃同年 允元,1
琴同年以詠高靈村舍,1
琴同年,1
諫院,1
平安道許廵察使,1
知禮鄭使君 錫堅,1
平昌李郡守,1
楮生次,1
許廵察奉,1
黃 允元,1
黃同年,1
韓山李太守,1
伯,1
順天府使李公之任,1
子固金公,1
蔡應敎 壽,1
人求書詩軸,1
居昌君愼公 承善,1
秋,1
鄭東萊赴京,1
李執義 命崇 充書狀官赴京,1
別安東權判官,1
蓴菜鯽魚,1
永川貴公子,1
戒仁上人,1
淸隱師,1
伊上人覲親之湖南,1
浩上人遊智異山,1
伴閑亭,1
永安李節度,1
州牧李尊叔,1
武靈柳君參判尹君,1
東萊嚴太守,1
正朝副使張公,1
詩江原成監司 俔,1
同隣居士,1
浩上人寄紙,1
尙州,1
忠淸孟節度,1
玄風楊太守,1
柳斯文之東萊,1
根上人還,1
旭上人還俗離山,1
綿魚,1
海州房 玉精 判官,1
客西郊,1
江原柳都事,1
成監司,1
炯上人遊香山,1
詩根上人,1
靑鞋,1
海州房判官斯文,1
全義君李 德良,1
蟹,1
福泉妙墨,1
籃輿,1
金同年 永濡,1
泛漢江,1
獻魚,1
楊花渡,1
雙溪齋桃花洞,1
柳正郞,1
沈豐山 膺,1
公來訪,1
製,1
和製,1
永安李 封 方伯,1
崖蜜,1
山谷詩集,1
靈光權上舍同年,1
李參判 瓊仝 歸全州,1
人蔘,1
李君 泙,1
李陽原,1
天安崔郡守 璘,1
林川金太守,1
魚蟹,1
鄭大司成 孝恒 南原村墅,1
成都事,1
李方伯博笑,1
金光城,1
黃柑,1
成中樞 俔,1
尹洪州梅花詩韻兼柬吳君子,1
昌原府使,1
黃山谷集,1
坡平,1
吳度節純,1
日本僧等堅,1
竹,1
日本僧元鷟還國,1
正使安州遇雪,1
過淸川,1
登百祥樓,1
百祥樓却妓,1
晚登肅寧舘,1
晚宴安定舘中韻 宴時,1
憩江亭韻 以下,1
淸川江,1
却妓,1
肅寧途中,1
過淸川江,1
却妓韻博笑,1
登浮碧樓,1
謁箕子廟,1
登舟,1
平壤懷古,1
雪後黃州,1
和陳黃門,1
陳黃門,1
和金太僕,1
金太僕,1
登鳳山環翠樓,1
登鳳山環翠樓次陳內翰,1
至龍泉舘,1
佳篇,1
龍泉舘,1
寶山舘,1
金巖途中,1
過臨津舟中,1
過臨津韻 正使,1
正使曉發碧蹄舘,1
副使發碧蹄,1
奉使出京,1
過楡關,1
登山海鎭東樓,1
發廣寧都憲諸公餞于東郊,1
高平道中,1
尖山觀獵作雉之飛,1
廣寧道中宿土民家,1
將至鴨綠寄遼陽潘侍郞陳憲副,1
遼陽潘侍郞陳憲副,1
過鴨綠江,1
宴義順舘,1
車輦舘盤松,1
林畔舘,1
雲興舘,1
嘉山嶺,1
副使宿良策舘,1
副使曉發林畔舘,1
副使宿新安舘,1
副使過堂於嶺,1
副使遊漢江,1
正使龍頭山晚酌,1
副使登大平舘樓,1
正使重渡臨津江,1
副使重過金郊驛,1
副使重渡大同江,1
副使重過大同舘,1
副使重過安興舘,1
兩使重過淸川江,1
兩使重過博川,1
副使重過林畔舘,1
副使重過鴨綠江,1
正使渡鴨綠江西還,1
正使渡鴨綠江西還 定州禹判官,1
正使渡鴨綠江西還 次,1
正使渡鴨綠江西還 次韻高嶺東,1
山行紀東寧土俗 正使,1
光山下營,1
開州道中遇雪,1
董家峪,1
明遠樓,1
關西方伯,1
靈巖李使君,1
閔貞赴任原州,1
所川驛柱,1
忠州龍眼驛壁上,1
金錄事粹老,1
愼懷中歸鄕,1
姜判院事,1
李同年壁,1
梁順天,1
柳正言桂芬,1
姜生,1
鄭生山彙,1
李公寶之,1
李克亨,1
靑山綠水夕陽遲之句,1
裴進士仲厚,1
孫監察栗亭,1
李參議義林寺,1
巨濟儒生高以寧,1
成宜寧,1
尹濯詩軸,1
堂弟昱,1
枊正言桂芬,1
山陰東軒,1
黃頭老,1
高太常 閏 思親辭,1
伯氏 承周 讀書靈通寺,1
倪內翰 謙,1
司馬給事中 詢,1
倪內翰司馬給事中詩 代人,1
寄題濟州觀德亭,1
題濟州觀德亭,1
送定州牧,1
定州牧,1
禁直聞鵲,1
金文學 壽寧 如京,1
鄭少年,1
任弼善如京,1
義州牧嘲新妓,1
陳內翰 鑑,1
陳內翰思親,1
高大常 潤,1
高大常却妓,1
高大常思君,1
陳內翰題荷花雙鷺圖,1
陳內翰芍藥,1
高大常喜雨,1
陳內翰渡臨津,1
諸宰相,1
陳內翰奉別諸宰相,1
高太常途邊奇松,1
高太常留別朴判書 元亨,1
陳內翰詠甁中蓮花,1
陳侍講鑑,1
魯同年 參,1
筆,1
上黨君關西之行,1
經歷安同年,1
天使張給事 寧 大同江,1
張給事龍泉途中,1
張給事臨津船上,1
同官李正郞,1
姜子久之任陜川,1
別洪應之扈從,1
尹府尹奉使下,1
禪師明信,1
沔川,1
瑞山,1
時化驛壁上古人,1
忠州慶迎樓,1
鎭川蓮亭,1
詞 又 代人,1
節度使,1
崔先生灝,1
中朝使金 湜,1
陳翰林 鑑,1
鄭監司 蘭宗,1
送邊侯,1
邊侯,1
蔡年兄申保察訪右道水站,1
慶州金府尹,1
廣原君李侯 克墩 朝燕,1
濟州梁牧使 瓚,1
張左司 瑾 漢江舟中,1
高靈,1
送申監察 季琚 赴京,1
申監察 季琚 赴京,1
公 錫文 挽詞,1
金執義 礪石 赴京,1
達城與內弟權節度使 擎 相別,1
申參判 浚 赴燕京,1
成府尹 任,1
某乞郡,1
李大司成觀察全羅,1
安察訪,1
某,1
高判事,1
巡察使陽川君 許琮,1
賄,1
者,1
謝人送當歸,1
當歸,1
戒浩上人住貝葉禪舍,1
同年友,1
安東牧使,1
全州府尹,1
余求賡,1
山海衛,1
豐田驛,1
新安驛,1
韓宣慰曹從事,1
兪 好仁 歸養,1
成景武 允文,1
金大司成 禮蒙,1
友婚金 千齡,1
西平,1
蔡大憲 壽 歸嶺南,1
海印寺上室板,1
柳武靈子光,1
壁上先祖通亭,1
菩提津暎碧樓,1
江陵板上,1
高城板上,1
礪山別室板上,1
龜兒,1
從姪翰林居孝,1
兪正字 好仁,1
洪江寧 元用 林亭,1
人歸晉陽,1
黃 琦 詠松,1
東坡洞霄宮,1
李節制之濟州 李卽平靖公約東,1
景武寓遼時所寄,1
河都事,1
黃 琦 愛日堂詩卷,1
妹婿子瞻出牧光州,1
吳寅赴西都,1
金太守 宗直,1
李內相 瓊同 出按關西,1
金 孟性 高靈謫居,1
藥蜜,1
梅奴,1
從弟柳潭陽壤,1
平昌壁上,1
酒泉驛壁上,1
景武,1
日本國王使臣俊超,1
權御使 健 觀光,1
申高陽 浚 朝京,1
倪天使還京,1
司馬天使,1
李子野,1
伯氏演雅,1
李公歸覲,1
盧正郞,1
重卿,1
群公,1
崔勢遠下第,1
晉州權楊口淸風亭韻 楊口之壻,1
漆原東軒韵,1
同年崔使君,1
妓咏甘棠,1
成宜寧韵,1
林使君 秀卿,1
芮少尹赴平壤 公戊辰年,1
宋中樞處寬韵,1
沈觀察使 璿 韵,1
曺淸河之任,1
琴翰林以田制敬差官歸慶尙道,1
專上人遊金剛山,1
崔正字 叔精,1
金經歷 軺 赴江原道,1
仲容兄 宗裕,1
善源在星州,1
金觀察使之慶妻氏之舟,1
鄭輔德 自英 韵,1
金監察續如明,1
李僉知 宗儉,1
柳御史 孝潭 韵,1
孫公,1
子固 金紐,1
勢遠韵,1
成敬差官裕,1
希禹,1
