collection_id,collection_name,poem_seq,title,keyword,category,recipient_raw,candidate_ids
0083,매계집,280,奉和權 叔強 兼呈蔡 耆之 ○二首,呈,증정,蔡 耆之 ○,0003;0078
0083,매계집,281,奉和權 叔強 兼呈蔡 耆之 ○二首 其二,奉和,화답,權 叔強 兼呈蔡 耆之 ○,0003;0078
0083,매계집,281,奉和權 叔強 兼呈蔡 耆之 ○二首 其二,和,화답,權 叔強 兼呈蔡 耆之 ○,0003;0078
0083,매계집,281,奉和權 叔強 兼呈蔡 耆之 ○二首 其二,呈,증정,蔡 耆之 ○,0003;0078
0083,매계집,283,次蔡耆之韻。戲呈權叔強。二首,次,차운,蔡耆之,0003;0078
0083,매계집,284,次蔡耆之韻。戲呈權叔強。二首 其二,次,차운,蔡耆之,0003;0078
0083,매계집,285,次蔡耆之韻,次,차운,蔡耆之,0003;0078
0085,사우정집,245,雙谷。次金眉叟韻。,次,차운,金眉叟,0121;0344
0085,사우정집,282,寄耆之,寄,기증,耆之,0003;0078
0085,사우정집,455,寄耆之,寄,기증,耆之,0003;0078
0085,사우정집,456,寄耆之 其二,寄,기증,耆之,0003;0078
0093,수헌집,14,送李仲鈞之任義城 宗準號慵齋。此四絶。出大東詩林。,送,송별,李仲鈞之任義城 宗準號慵齋,0072;0087
0093,수헌집,15,送李仲鈞之任義城 宗準號慵齋。此四絶。出大東詩林。 其二,送,송별,李仲鈞之任義城 宗準號慵齋,0072;0087
0093,수헌집,16,送李仲鈞之任義城 宗準號慵齋。此四絶。出大東詩林。 其三,送,송별,李仲鈞之任義城 宗準號慵齋,0072;0087
0093,수헌집,17,送李仲鈞之任義城 宗準號慵齋。此四絶。出大東詩林。 其四,送,송별,李仲鈞之任義城 宗準號慵齋,0072;0087
0093,수헌집,138,閏九月初八日。宿忠州村家阻雨。書示同行柳殿中仲和。,示,서간,同行柳殿中仲和,0435;0481
0093,수헌집,141,病馬吟得足字。書示仲和。以馬病阻行云云。,示,서간,仲和,0435;0481
0093,수헌집,176,府尹命和陸放翁醉中自贈詩韻,和,화답,陸放翁醉中自贈,0070;0286
0093,수헌집,283,戲贈權君平丈,贈,증정,權君平丈,0340;0349
0093,수헌집,284,戲贈權君平丈 其二,贈,증정,權君平丈,0340;0349
0093,수헌집,285,戲贈權君平丈 其三,贈,증정,權君平丈,0340;0349
0093,수헌집,286,戲贈權君平丈 其四,贈,증정,權君平丈,0340;0349
0093,수헌집,287,戲贈權君平丈 嚮之消息久絶。懷抱頗惡。忽蒙問之以海錯。戲成兩絶。呈于文軒。求和。,贈,증정,權君平丈 嚮之消息久絶,0093;0340;0349
0093,수헌집,288,戲贈權君平丈 嚮之消息久絶。懷抱頗惡。忽蒙問之以海錯。戲成兩絶。呈于文軒。求和。 其二,贈,증정,權君平丈 嚮之消息久絶,0093;0340;0349
0094,농암집,6,金丹城 萬鈞枕流亭。次李明仲 堣。,次,차운,李明仲 堣,0032;0120;0162;0469
0094,농암집,7,金丹城 萬鈞枕流亭。次李明仲 堣。 其二,次,차운,李明仲 堣,0032;0120;0162;0469
0096,송재집,16,寄擇之,寄,기증,擇之,0109;0407
0096,송재집,56,次擇之韻,次,차운,擇之,0109;0407
0096,송재집,57,次擇之韻 附擇之詩,次,차운,擇之韻 附擇之,0109;0407
0096,송재집,307,寄次野仲虛,寄,기증,次野仲虛,0107;0111
0096,송재집,308,寄次野仲虛 其二,寄,기증,次野仲虛,0107;0111
0096,송재집,309,寄次野仲虛 其三,寄,기증,次野仲虛,0107;0111
0096,송재집,310,寄次野仲虛 其四,寄,기증,次野仲虛,0107;0111
0096,송재집,350,次韻擇之,次韻,차운,擇之,0109;0407
0097,허암유집,28,寄擇之 姓李。名荇。號容齋。,寄,기증,擇之 姓李,0109;0407
0097,허암유집,42,送擇之朝燕,送,송별,擇之朝燕,0109;0407
0097,허암유집,89,寄直卿仲說,寄,기증,直卿仲說,0110;0426
0097,허암유집,164,送擇之赴燕京,送,송별,擇之赴燕京,0109;0407
0097,허암유집,238,自龍灣移向嶺外。寄擇之。住麻田時。擇之在燕京未返。,寄,기증,擇之,0109;0407
0097,허암유집,313,書懷寄士華仲說直卿。,寄,기증,士華仲說直卿,0110;0426
0097,허암유집,314,書懷寄擇之,寄,기증,擇之,0109;0407
0100,십청집,102,和訥齋,和,화답,訥齋,0056;0104
0100,십청집,123,弘濟院餞席。次朴府尹君實 英 韻。贈諸益。君實號松堂,次,차운,朴府尹君實 英,0156;0384
0100,십청집,136,和訥齋 二首,和,화답,訥齋,0056;0104
0100,십청집,137,和訥齋 二首 其二,和,화답,訥齋,0056;0104
0100,십청집,138,又和訥齋,和,화답,訥齋,0056;0104
0100,십청집,139,又和訥齋 其二,和,화답,訥齋,0056;0104
0100,십청집,140,又和訥齋 其三,和,화답,訥齋,0056;0104
0100,십청집,141,又和訥齋 其四,和,화답,訥齋,0056;0104
0100,십청집,142,又和訥齋 其五,和,화답,訥齋,0056;0104
0100,십청집,143,又和訥齋 其六,和,화답,訥齋,0056;0104
0100,십청집,144,又和訥齋 其七,和,화답,訥齋,0056;0104
0100,십청집,145,又和訥齋 其八,和,화답,訥齋,0056;0104
0100,십청집,146,又和訥齋 其九,和,화답,訥齋,0056;0104
0100,십청집,189,寄訥齋 四首○閒中。摘古人同受新年不同賞之句。,寄,기증,訥齋,0056;0104
0100,십청집,190,寄訥齋 四首○閒中。摘古人同受新年不同賞之句。 其二,寄,기증,訥齋,0056;0104
0100,십청집,191,寄訥齋 四首○閒中。摘古人同受新年不同賞之句。 其三,寄,기증,訥齋,0056;0104
0100,십청집,192,寄訥齋 四首○閒中。摘古人同受新年不同賞之句。 其四,寄,기증,訥齋,0056;0104
0100,십청집,201,和訥齋 二首,和,화답,訥齋,0056;0104
0100,십청집,202,和訥齋 二首 其二,和,화답,訥齋,0056;0104
0100,십청집,218,喜雨二絶。寄訥齋行軒。時訥齋爲牧伯,寄,기증,訥齋行軒,0056;0104
0100,십청집,219,喜雨二絶。寄訥齋行軒。時訥齋爲牧伯 其二,寄,기증,訥齋行軒,0056;0104
0100,십청집,227,次訥齋 四首,次,차운,訥齋,0056;0104
0100,십청집,228,次訥齋 四首 其二,次,차운,訥齋,0056;0104
0100,십청집,229,次訥齋 四首 其三,次,차운,訥齋,0056;0104
0100,십청집,230,次訥齋 四首 其四,次,차운,訥齋,0056;0104
0100,십청집,231,次訥齋 四首 附訥齋原韻,次,차운,訥齋,0056;0104
0100,십청집,232,次訥齋 四首 附訥齋原韻 其二,次,차운,訥齋,0056;0104
0100,십청집,261,贈訥齋 十首,贈,증정,訥齋,0056;0104
0100,십청집,262,贈訥齋 十首 其二,贈,증정,訥齋,0056;0104
0100,십청집,263,贈訥齋 十首 其三,贈,증정,訥齋,0056;0104
0100,십청집,264,贈訥齋 十首 其四,贈,증정,訥齋,0056;0104
0100,십청집,265,贈訥齋 十首 其五,贈,증정,訥齋,0056;0104
0100,십청집,266,贈訥齋 十首 其六,贈,증정,訥齋,0056;0104
0100,십청집,267,贈訥齋 十首 其七,贈,증정,訥齋,0056;0104
0100,십청집,268,贈訥齋 十首 其八,贈,증정,訥齋,0056;0104
0100,십청집,269,贈訥齋 十首 其九,贈,증정,訥齋,0056;0104
0100,십청집,270,贈訥齋 十首 其十,贈,증정,訥齋,0056;0104
0100,십청집,276,和恭伯敬夫風雨日有感韻 六首,和,화답,恭伯敬夫風雨日有感,0045;0176;0576
0100,십청집,277,和恭伯敬夫風雨日有感韻 六首 其二,和,화답,恭伯敬夫風雨日有感,0045;0176;0576
0100,십청집,278,和恭伯敬夫風雨日有感韻 六首 其三,和,화답,恭伯敬夫風雨日有感,0045;0176;0576
0100,십청집,279,和恭伯敬夫風雨日有感韻 六首 其四,和,화답,恭伯敬夫風雨日有感,0045;0176;0576
0100,십청집,280,和恭伯敬夫風雨日有感韻 六首 其五,和,화답,恭伯敬夫風雨日有感,0045;0176;0576
0100,십청집,281,和恭伯敬夫風雨日有感韻 六首 其六,和,화답,恭伯敬夫風雨日有感,0045;0176;0576
0100,십청집,334,道寬院川上。次訥齋韻。,次,차운,訥齋,0056;0104
0100,십청집,344,次訥齋韻 二首○壬午冬謫居時。蒙宥而作。,次,차운,訥齋,0056;0104
0100,십청집,345,次訥齋韻 二首○壬午冬謫居時。蒙宥而作。 其二,次,차운,訥齋,0056;0104
0100,십청집,346,次訥齋韻 二首○壬午冬謫居時。蒙宥而作。 附訥齋原韻,次,차운,訥齋,0056;0104
0100,십청집,347,次訥齋韻 二首○壬午冬謫居時。蒙宥而作。 附訥齋原韻 其二,次,차운,訥齋,0056;0104
0100,십청집,348,次訥齋韻 二首○壬午冬謫居時。蒙宥而作。 附訥齋原韻 其三,次,차운,訥齋,0056;0104
0100,십청집,474,奉別明仲出按關東 明仲。李堣。退溪叔父。,奉別,송별,明仲出按關東 明仲,0032;0120;0162;0469
0100,십청집,491,酬訥齋 三首,酬,수답,訥齋,0056;0104
0100,십청집,492,酬訥齋 三首 其二,酬,수답,訥齋,0056;0104
0100,십청집,493,酬訥齋 三首 其三,酬,수답,訥齋,0056;0104
0100,십청집,499,道寬院川上。次訥齋韻。二首。,次,차운,訥齋,0056;0104
0100,십청집,500,道寬院川上。次訥齋韻。二首。 其二,次,차운,訥齋,0056;0104
0102,우암집,101,寄擇之,寄,기증,擇之,0109;0407
0102,우암집,102,寄擇之 其二,寄,기증,擇之,0109;0407
0102,우암집,136,次仲說西湖金參奉家壁上韻 二首,次,차운,仲說西湖金參奉家壁上,0110;0394
0102,우암집,137,次仲說西湖金參奉家壁上韻 二首 其二,次,차운,仲說西湖金參奉家壁上,0110;0394
0102,우암집,299,次擇之韻,次,차운,擇之,0109;0407
0102,우암집,300,次擇之韻 其二,次,차운,擇之,0109;0407
0102,우암집,301,次擇之韻 附公佐詩,次,차운,擇之韻 附公佐,0109;0407
0102,우암집,306,寄擇之,寄,기증,擇之,0109;0407
0102,우암집,307,寄擇之 其二,寄,기증,擇之,0109;0407
0102,우암집,308,寄擇之 附擇之詩,寄,기증,擇之 附擇之,0109;0407
0102,우암집,310,次擇之韻,次,차운,擇之,0109;0407
0102,우암집,311,次擇之韻 其二,次,차운,擇之,0109;0407
0102,우암집,312,次擇之韻 其三,次,차운,擇之,0109;0407
0102,우암집,313,次擇之韻 其四,次,차운,擇之,0109;0407
0102,우암집,314,次擇之韻 其五,次,차운,擇之,0109;0407
0102,우암집,315,次擇之韻 其六,次,차운,擇之,0109;0407
0102,우암집,317,夜坐有懷。示擇之。,示,서간,擇之,0109;0407
0102,우암집,318,寄擇之,寄,기증,擇之,0109;0407
0102,우암집,356,復用寄擇之韻,寄,기증,擇之,0109;0407
0102,우암집,375,寄擇之,寄,기증,擇之,0109;0407
0102,우암집,376,寄擇之 其二,寄,기증,擇之,0109;0407
0102,우암집,377,寄擇之 其三,寄,기증,擇之,0109;0407
0102,우암집,378,寄擇之 其四,寄,기증,擇之,0109;0407
0102,우암집,379,寄擇之 其五,寄,기증,擇之,0109;0407
0102,우암집,380,寄擇之 其六,寄,기증,擇之,0109;0407
0102,우암집,381,寄擇之 其七,寄,기증,擇之,0109;0407
0102,우암집,382,寄擇之,寄,기증,擇之,0109;0407
0102,우암집,383,寄擇之,寄,기증,擇之,0109;0407
0102,우암집,423,挽敬夫妻氏詞,挽,만사,敬夫妻氏詞,0045;0176;0576
0102,우암집,424,挽敬夫妻氏詞 其二,挽,만사,敬夫妻氏詞,0045;0176;0576
0103,우정집,21,次陸放翁病中韻,次,차운,陸放翁病中,0070;0286
0103,우정집,169,次蟾津李百順韻,次,차운,蟾津李百順,0534;0552
0103,우정집,276,矗石樓小雨。寄擇之行軒。二首,寄,기증,擇之行軒,0109;0407
0103,우정집,277,矗石樓小雨。寄擇之行軒。二首 其二,寄,기증,擇之行軒,0109;0407
0103,우정집,280,海平縣。次擇之韻。五首,次,차운,擇之,0109;0407
0103,우정집,281,海平縣。次擇之韻。五首 其二,次,차운,擇之,0109;0407
0103,우정집,282,海平縣。次擇之韻。五首 其三,次,차운,擇之,0109;0407
0103,우정집,283,海平縣。次擇之韻。五首 其四,次,차운,擇之,0109;0407
0103,우정집,284,海平縣。次擇之韻。五首 其五,次,차운,擇之,0109;0407
0103,우정집,490,送副提學鄭雲卿歸覲,送,송별,副提學鄭雲卿歸覲,0126;0395;0660
0104,눌재집,111,登終南。次雲卿韻。,次,차운,雲卿,0126;0395;0660
0104,눌재집,206,登彈琴臺。次鄭承旨雲卿韻。,次,차운,鄭承旨雲卿,0126;0395;0660
0104,눌재집,208,次李棐仲父養老宴詩韻,次,차운,李棐仲父養老宴,0014;0094
0104,눌재집,512,次孫道源用彥謙詩韻,次,차운,孫道源用彥謙,0262;0402
0104,눌재집,513,次孫道源用彥謙詩韻 其二,次,차운,孫道源用彥謙,0262;0402
0104,눌재집,514,次鄭直學雲卿父韻,次,차운,鄭直學雲卿父,0126;0395;0660
0104,눌재집,588,贈河西 金麟厚 厚之,贈,증정,河西 金麟厚 厚之,0151;0555
0104,눌재집,632,追賦慶樓琴臺金灘前遊。寄鄭雲卿。,寄,기증,鄭雲卿,0126;0395;0660
0104,눌재집,633,追賦慶樓琴臺金灘前遊。寄鄭雲卿。 其二,寄,기증,鄭雲卿,0126;0395;0660
0104,눌재집,634,追賦慶樓琴臺金灘前遊。寄鄭雲卿。 其三,寄,기증,鄭雲卿,0126;0395;0660
0104,눌재집,1025,寄東皐韓正郞景琦。韓家近太室。且曾爲社稷令。會飮社下。又相從崔盅齋。,寄,기증,東皐韓正郞景琦,0091;0141;0215
0104,눌재집,1026,寄東皐韓正郞景琦。韓家近太室。且曾爲社稷令。會飮社下。又相從崔盅齋。 其二,寄,기증,東皐韓正郞景琦,0091;0141;0215
0104,눌재집,1027,寄東皐韓正郞景琦。韓家近太室。且曾爲社稷令。會飮社下。又相從崔盅齋。 其三,寄,기증,東皐韓正郞景琦,0091;0141;0215
0104,눌재집,1028,寄東皐韓正郞景琦。韓家近太室。且曾爲社稷令。會飮社下。又相從崔盅齋。 其四,寄,기증,東皐韓正郞景琦,0091;0141;0215
0104,눌재집,1088,和東皐子盆竹五絶,和,화답,東皐子盆竹,0091;0141;0215
0104,눌재집,1089,和東皐子盆竹五絶 其二,和,화답,東皐子盆竹,0091;0141;0215
0104,눌재집,1090,和東皐子盆竹五絶 其三,和,화답,東皐子盆竹,0091;0141;0215
0104,눌재집,1091,和東皐子盆竹五絶 其四,和,화답,東皐子盆竹,0091;0141;0215
0104,눌재집,1092,和東皐子盆竹五絶 其五,和,화답,東皐子盆竹,0091;0141;0215
0104,눌재집,1125,和之甫同宿寶林寺。次天章父韻。,次,차운,天章父,0049;0343;0443
0104,눌재집,1158,次尹順卿韻 原韻。奉贈訥齋京行。尹順卿,奉贈,증정,訥齋京行,0056;0104
0104,눌재집,1158,次尹順卿韻 原韻。奉贈訥齋京行。尹順卿,贈,증정,訥齋京行,0056;0104
0104,눌재집,1159,次尹順卿韻 悼訥齋詩,次,차운,尹順卿韻 悼訥齋,0030;0056;0104
0104,눌재집,1162,次尹順卿韻 挽訥齋 申靈川 潛元亮,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1162,次尹順卿韻 挽訥齋 申靈川 潛元亮,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1163,次尹順卿韻 挽訥齋 申靈川 潛元亮 其二,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1163,次尹順卿韻 挽訥齋 申靈川 潛元亮 其二,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1164,次尹順卿韻 挽訥齋 申靈川 潛元亮 其三,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1164,次尹順卿韻 挽訥齋 申靈川 潛元亮 其三,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1165,次尹順卿韻 挽訥齋 申靈川 潛元亮 其四,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1165,次尹順卿韻 挽訥齋 申靈川 潛元亮 其四,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1166,次尹順卿韻 挽訥齋 申靈川 潛元亮 其五,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1166,次尹順卿韻 挽訥齋 申靈川 潛元亮 其五,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1167,次尹順卿韻 挽訥齋 申靈川 潛元亮 其六,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1167,次尹順卿韻 挽訥齋 申靈川 潛元亮 其六,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1168,次尹順卿韻 挽訥齋 申靈川 潛元亮 其七,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1168,次尹順卿韻 挽訥齋 申靈川 潛元亮 其七,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1169,次尹順卿韻 挽訥齋 申靈川 潛元亮 其八,次,차운,尹順卿韻 挽訥齋 申靈川 潛,0030;0056;0104
0104,눌재집,1169,次尹順卿韻 挽訥齋 申靈川 潛元亮 其八,挽,만사,訥齋 申靈川 潛元亮,0056;0104
0104,눌재집,1170,次尹順卿韻 贈林士遂 亨秀○金河西 麟厚厚之,次,차운,尹順卿韻 贈林士遂 亨秀○金,0030;0147
0104,눌재집,1170,次尹順卿韻 贈林士遂 亨秀○金河西 麟厚厚之,贈,증정,林士遂 亨秀○金河西 麟厚厚,0147;0151;0555
0104,눌재집,1171,次尹順卿韻 奉和訥齋先生韻 宋俛仰 純守初,奉和,화답,訥齋先生韻 宋俛仰 純守初,0056;0104
0104,눌재집,1171,次尹順卿韻 奉和訥齋先生韻 宋俛仰 純守初,次,차운,尹順卿韻 奉和訥齋先生韻 宋,0030;0056;0104
0104,눌재집,1171,次尹順卿韻 奉和訥齋先生韻 宋俛仰 純守初,和,화답,訥齋先生韻 宋俛仰 純守初,0056;0104
0104,눌재집,1172,次尹順卿韻 奉和訥齋先生韻 宋俛仰 純守初 其二,奉和,화답,訥齋先生韻 宋俛仰 純守初,0056;0104
0104,눌재집,1172,次尹順卿韻 奉和訥齋先生韻 宋俛仰 純守初 其二,次,차운,尹順卿韻 奉和訥齋先生韻 宋,0030;0056;0104
0104,눌재집,1172,次尹順卿韻 奉和訥齋先生韻 宋俛仰 純守初 其二,和,화답,訥齋先生韻 宋俛仰 純守初,0056;0104
